policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
Oracle_SRPT,656,128.87903963414635,393.25,9047.0,0.326131977451089,0.004188774085450991,12,120,99
Oracle_SRPT,656,104.86521341463416,433.25,10115.0,0.1363434729774263,0.0020050125313283208,3,120,100
Oracle_SRPT,656,161.60320121951221,852.0,10115.0,0.29091535055198553,0.006766553890768487,2,120,101
Oracle_SRPT,656,132.89733231707316,651.0,10115.0,0.3143467642939529,0.01943364797334814,0,120,102
Oracle_SRPT,656,109.57283536585366,622.0,9047.0,0.20168599743008728,0.0031810294968189707,0,120,103
Oracle_SRPT,656,132.5466463414634,602.5,10115.0,0.24326438560718405,0.005420598273439069,7,120,104
Oracle_SRPT,656,156.35461890243903,753.0,10115.0,0.2560878861838852,0.006982903924873585,14,120,105
Oracle_SRPT,656,149.43676829268293,651.0,10115.0,0.29067767754160484,0.003268795574553684,3,120,106
Oracle_SRPT,656,136.111006097561,622.0,10115.0,0.2169404185203494,0.0032353734160150984,9,120,107
Oracle_SRPT,656,140.07878048780486,536.75,9047.0,0.43350045825503863,0.00650104481077316,60,120,108
Oracle_SRPT,656,154.22818597560976,852.0,10115.0,0.39978116555445714,0.003976143141153081,6,120,109
Oracle_SRPT,656,138.13350609756097,373.75,10115.0,0.22466954605371559,0.001734390485629336,3,120,110
Oracle_SRPT,656,135.4734298780488,777.75,9047.0,0.22307150505692502,0.006430041152263375,1,120,111
Oracle_SRPT,656,168.71094512195123,911.25,9047.0,0.30646375870454295,0.006172839506172839,6,120,112
Oracle_SRPT,656,132.9962195121951,755.0,6257.0,0.4642120008923341,0.0037567504108945763,68,120,113
Oracle_SRPT,656,140.37405487804878,644.0,10115.0,0.16718999835228207,0.006487695749440716,19,120,114
Oracle_SRPT,656,170.93856707317073,911.25,10115.0,0.23809938931454927,0.0033146353901070884,1,120,115
Oracle_SRPT,656,106.7479268292683,406.0,6257.0,0.3143455579750678,0.0031834460803820135,9,120,116
Oracle_SRPT,656,198.8239786585366,975.0,10115.0,0.32688229424122606,0.008223274358335409,102,120,117
Oracle_SRPT,656,137.91675304878052,700.0,10115.0,0.18561516518372048,0.005542957923910304,3,120,118
Oracle_SRPT,656,146.76743902439026,651.0,10115.0,0.23581244232987308,0.0022522522522522522,3,120,119
Oracle_SRPT,656,150.84375,650.25,10115.0,0.33472678056516725,0.020137784843667197,10,120,120
Oracle_SRPT,656,137.82859756097562,602.5,10115.0,0.21659284993409136,0.002824858757062147,8,120,121
Oracle_SRPT,656,110.54064024390244,453.5,6257.0,0.3693606860316446,0.007589556769884639,7,120,122
Oracle_SRPT,656,107.19609756097563,394.75,6257.0,0.2838721182275852,0.00291349170775437,5,120,123
Oracle_SRPT,656,160.10013719512196,460.0,10115.0,0.30265149942329866,0.004621309370988447,12,120,124
Oracle_SRPT,656,110.65198170731706,351.0,10115.0,0.23284427109078923,0.004203643157403083,2,120,125
Oracle_SRPT,656,100.47047256097562,315.25,10115.0,0.11810776178118304,0.0034277879341864715,0,120,126
Oracle_SRPT,656,103.00391768292684,515.0,9047.0,0.22729551232452744,0.005277044854881266,12,120,127
Oracle_SRPT,656,141.75850609756097,650.0,10115.0,0.24736931949250285,0.005735660847880299,9,120,128
Oracle_SRPT,656,130.26496951219514,609.5,9047.0,0.22291643293356905,0.0035421740092982067,3,120,129
Oracle_SRPT,656,143.58477134146344,394.75,10115.0,0.28778835063437136,0.0029216467463479417,10,120,130
Oracle_SRPT,656,146.77839939024392,700.0,9047.0,0.22953112104380832,0.0032171581769436996,5,120,131
Oracle_SRPT,656,122.88675304878049,393.5,9047.0,0.30395936268007806,0.0041759465478841875,14,120,132
Oracle_SRPT,656,173.22274390243905,880.765,10115.0,0.3495177675481958,0.002307692307692308,97,120,133
Oracle_SRPT,656,93.80905487804878,369.0,5657.0,0.12135070672028757,0.0048120989917506875,4,120,134
Oracle_SRPT,656,143.27696646341462,515.0,10115.0,0.26411476458230354,0.004976303317535545,8,120,135
Oracle_SRPT,656,129.9811737804878,394.75,9047.0,0.28155288585534805,0.00482111139304745,26,120,136
Oracle_SRPT,656,121.0590243902439,535.25,10115.0,0.2830199703410776,0.0025223572575097455,66,120,137
Oracle_SRPT,656,203.69756097560978,1173.25,9047.0,0.4732272875907297,0.001924310455420141,162,120,138
