policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
RF_SRPT_proxy,737,155.99455902306647,688.799999999999,10115.0,0.32697628316032284,0.0031069684864624943,21,120,39
FIFO,1130,129.92342477876107,515.0,6257.0,0.5235331695168078,0.005346493933785729,0,120,40
Backfill_FIFO,1130,97.37776106194691,404.64999999999986,6257.0,0.5235331695168083,0.005140859551717047,120,120,40
RF_SRPT_proxy,1130,99.86693805309734,423.0499999999995,6257.0,0.5235331695168083,0.01727328809376928,83,120,40
FIFO,413,217.59736077481838,1186.599999999998,10115.0,0.31019808246828134,0.010967098703888335,0,120,41
Backfill_FIFO,413,217.31406779661017,1186.599999999998,10115.0,0.31019808246828134,0.010967098703888335,12,120,41
RF_SRPT_proxy,413,217.33360774818402,1186.599999999998,10115.0,0.31019808246828134,0.0014955134596211367,8,120,41
FIFO,839,87.22100119189513,246.79999999999745,10115.0,0.18069298175152418,0.0022148394241417496,0,120,42
Backfill_FIFO,839,87.22100119189513,246.79999999999745,10115.0,0.18069298175152418,0.0022148394241417496,0,120,42
RF_SRPT_proxy,839,87.22100119189513,246.79999999999745,10115.0,0.18069298175152418,0.0022148394241417496,0,120,42
FIFO,669,142.08856502242153,812.4000000000023,10115.0,0.2752841530729938,0.010945505356311131,0,120,43
Backfill_FIFO,669,142.08258594917788,812.4000000000023,10115.0,0.2752841530729938,0.010945505356311131,1,120,43
RF_SRPT_proxy,669,142.08258594917788,812.4000000000023,10115.0,0.2752841530729938,0.023986958546809503,0,120,43
FIFO,638,1413.9422257053293,4329.6,12544.0,0.38742594982328865,0.010914051841746248,0,120,44
Backfill_FIFO,638,249.31332288401256,1249.4499999999985,9047.0,0.5371804039552707,0.010004547521600727,286,120,44
RF_SRPT_proxy,638,249.1878213166144,1249.4499999999985,9047.0,0.5371804039552707,0.0018190086402910413,195,120,44
FIFO,427,179.0674238875878,935.0999999999995,10115.0,0.20096915884000666,0.005913978494623656,0,120,45
Backfill_FIFO,427,179.04634660421547,935.0999999999995,10115.0,0.20096915884000666,0.005913978494623656,3,120,45
RF_SRPT_proxy,427,179.04634660421547,935.0999999999995,10115.0,0.20096915884000666,0.021505376344086023,1,120,45
FIFO,444,115.91905405405404,291.0,10115.0,0.07759676326412918,0.0,0,120,46
Backfill_FIFO,444,115.91905405405404,291.0,10115.0,0.07759676326412918,0.0,0,120,46
RF_SRPT_proxy,444,115.91905405405404,291.0,10115.0,0.07759676326412918,0.0,0,120,46
FIFO,373,2591.2958176943703,5140.01,12791.0,0.4756952504039303,0.0,0,120,47
Backfill_FIFO,373,443.3584986595174,3737.0,10333.0,0.5888529902174262,0.0,233,120,47
RF_SRPT_proxy,373,430.71788203753357,3737.0,11585.0,0.5252151875629406,0.01584786053882726,184,120,47
FIFO,747,145.34392235609104,644.0,10115.0,0.3790407748393472,0.006616257088846881,0,120,48
Backfill_FIFO,747,145.34392235609104,644.0,10115.0,0.3790407748393472,0.006616257088846881,0,120,48
RF_SRPT_proxy,747,145.34392235609104,644.0,10115.0,0.3790407748393472,0.006616257088846881,0,120,48
FIFO,325,370.1001846153846,1423.8000000000018,10115.0,0.38954752224419187,0.010038075458636206,0,120,49
Backfill_FIFO,325,316.1401846153846,1423.8000000000018,10115.0,0.3895475222441919,0.010038075458636206,49,120,49
RF_SRPT_proxy,325,315.7680923076923,1423.8000000000018,10115.0,0.389547522244192,0.0,23,120,49
FIFO,797,337.3299498117943,1578.3999999999999,10126.01,0.4132919734673377,0.0007437314067148321,0,120,50
Backfill_FIFO,797,182.19352572145547,651.0,10115.0,0.4137418345279285,0.006906077348066298,390,120,50
RF_SRPT_proxy,797,183.16225846925968,651.0,10115.0,0.4137418345279285,0.013812154696132596,241,120,50
FIFO,767,102.84449804432855,285.2999999999987,10115.0,0.22072655297413082,0.0021141649048625794,0,120,51
Backfill_FIFO,767,102.84449804432855,285.2999999999987,10115.0,0.22072655297413082,0.0021141649048625794,0,120,51
RF_SRPT_proxy,767,102.84449804432856,285.2999999999987,10115.0,0.22072655297413082,0.0021141649048625794,0,120,51
FIFO,488,195.2685040983607,644.0,10115.0,0.41287279205799976,0.0,0,120,52
Backfill_FIFO,488,189.52875000000003,644.0,10115.0,0.41287279205799976,0.0,28,120,52
RF_SRPT_proxy,488,189.46727459016395,644.0,10115.0,0.41287279205799976,0.0,8,120,52
FIFO,800,119.7033625,394.14999999999986,10115.0,0.27292686501071006,0.0101243853051779,0,120,53
Backfill_FIFO,800,116.7796125,394.14999999999986,10115.0,0.27292686501071,0.009979751229389645,73,120,53
RF_SRPT_proxy,800,116.78845000000001,394.14999999999986,10115.0,0.27292686501071006,0.0014463407578825572,23,120,53
FIFO,759,147.33092226613968,622.0,6257.0,0.5201906581295616,0.0004314994606256742,0,120,54
Backfill_FIFO,759,112.120790513834,598.6000000000006,6257.0,0.5201906581295617,0.007011866235167206,221,120,54
RF_SRPT_proxy,759,117.08117259552044,644.6000000000001,6257.0,0.5201906581295616,0.014023732470334413,53,120,54
FIFO,997,57.58259779338014,268.0,4127.0,0.17591263831677584,0.0021102611448166712,0,120,55
Backfill_FIFO,997,57.58059177532598,268.0,4127.0,0.17591263831677584,0.0021102611448166712,1,120,55
RF_SRPT_proxy,997,57.58059177532598,268.0,4127.0,0.17591263831677584,0.016618306515431284,1,120,55
FIFO,494,181.03558704453442,1047.0,9047.0,0.2938055133377546,0.03169398907103825,0,120,56
Backfill_FIFO,494,181.03558704453442,1047.0,9047.0,0.2938055133377546,0.03169398907103825,0,120,56
RF_SRPT_proxy,494,181.03558704453442,1047.0,9047.0,0.2938055133377546,0.03169398907103825,0,120,56
FIFO,843,130.4797390272835,639.1999999999989,10115.0,0.276620440970506,0.013182674199623353,0,120,57
Backfill_FIFO,843,130.4797390272835,639.1999999999989,10115.0,0.276620440970506,0.013182674199623353,0,120,57
RF_SRPT_proxy,843,130.4797390272835,639.1999999999989,10115.0,0.276620440970506,0.013182674199623353,0,120,57
FIFO,574,165.02445993031358,898.0,10115.0,0.2765514839759433,0.009473684210526316,0,120,58
Backfill_FIFO,574,165.0174912891986,898.0,10115.0,0.2765514839759433,0.009473684210526316,1,120,58
RF_SRPT_proxy,574,165.01749128919863,898.0,10115.0,0.2765514839759433,0.024210526315789474,0,120,58
FIFO,809,97.49917181705811,394.0,10115.0,0.07697244397759101,0.012074643249176729,0,120,59
Backfill_FIFO,809,97.49917181705811,394.0,10115.0,0.07697244397759101,0.012074643249176729,0,120,59
RF_SRPT_proxy,809,97.49917181705811,394.0,10115.0,0.07697244397759101,0.012074643249176729,0,120,59
FIFO,672,169.24208333333334,768.3999999999896,9047.0,0.3780978558730334,0.00541871921182266,0,120,60
Backfill_FIFO,672,169.21529761904762,768.3999999999896,9047.0,0.3780978558730334,0.00541871921182266,1,120,60
RF_SRPT_proxy,672,169.21529761904762,768.3999999999896,9047.0,0.3780978558730334,0.00541871921182266,0,120,60
FIFO,592,176.02584459459462,592.0,10115.0,0.3011409303427252,0.0002543881963876876,0,120,61
Backfill_FIFO,592,150.39408783783782,486.9499999999965,10115.0,0.3011409303427252,0.0002543881963876876,52,120,61
RF_SRPT_proxy,592,150.36199324324326,557.7499999999976,10115.0,0.3011409303427252,0.015263291783261256,18,120,61
FIFO,815,171.695754601227,728.3270000000001,6267.0,0.5332759211611087,0.010652463382157125,0,120,62
Backfill_FIFO,815,129.36137423312883,660.599999999999,6267.0,0.5332759211611087,0.011392217783695813,176,120,62
RF_SRPT_proxy,815,133.25085889570553,808.4999999999989,6267.0,0.5332759211611083,0.0031069684864624943,78,120,62
FIFO,736,126.90676630434783,622.0,10115.0,0.26756423937221946,0.013613068545803972,0,120,63
Backfill_FIFO,736,126.37144021739131,622.0,10115.0,0.26756423937221946,0.013613068545803972,57,120,63
RF_SRPT_proxy,736,126.38240489130435,622.0,10115.0,0.26756423937221946,0.004484304932735426,10,120,63
FIFO,943,76.69673382820785,102.0,6257.0,0.2563309376831282,0.007444168734491315,0,120,64
Backfill_FIFO,943,76.68825026511135,102.0,6257.0,0.2563309376831282,0.007444168734491315,3,120,64
RF_SRPT_proxy,943,76.68825026511135,102.0,6257.0,0.2563309376831282,0.019851116625310174,2,120,64
FIFO,545,182.31921100917432,862.7999999999995,9047.0,0.36002176596293445,0.010005558643690939,0,120,65
Backfill_FIFO,545,181.13939449541286,854.0,9047.0,0.36002176596293445,0.010005558643690939,13,120,65
RF_SRPT_proxy,545,181.13939449541286,854.0,9047.0,0.36002176596293445,0.010005558643690939,2,120,65
FIFO,630,174.8831111111111,927.1499999999976,10115.0,0.3908542016806721,0.013302034428794992,0,120,66
Backfill_FIFO,630,174.8831111111111,927.1499999999976,10115.0,0.3908542016806721,0.013302034428794992,0,120,66
RF_SRPT_proxy,630,174.88311111111113,927.1499999999976,10115.0,0.3908542016806721,0.013302034428794992,0,120,66
FIFO,412,202.6448058252427,873.7999999999995,10115.0,0.19317431001812493,0.008156606851549755,0,120,67
Backfill_FIFO,412,195.81228155339807,873.7999999999995,10115.0,0.1931743100181249,0.006292239571195526,23,120,67
RF_SRPT_proxy,412,195.72975728155342,873.7999999999995,10115.0,0.19317431001812493,0.01980890235376369,11,120,67
FIFO,950,104.7577052631579,350.54999999999995,10115.0,0.3240203503460208,0.010219194312796208,0,120,68
Backfill_FIFO,950,104.08397894736844,346.0499999999995,10115.0,0.3240203503460208,0.010219194312796208,85,120,68
RF_SRPT_proxy,950,104.09247368421053,346.0499999999995,10115.0,0.3240203503460208,0.0017772511848341231,14,120,68
FIFO,536,165.2067723880597,805.75,6257.0,0.46231128635927743,0.0029411764705882353,0,120,69
Backfill_FIFO,536,137.5482089552239,650.25,6257.0,0.4623112863592778,0.004705882352941176,66,120,69
RF_SRPT_proxy,536,136.6732089552239,678.75,6257.0,0.46231128635927776,0.02176470588235294,27,120,69
FIFO,764,105.7875785340314,329.80000000000155,10115.0,0.2392638871725161,0.0006838386140870754,0,120,70
Backfill_FIFO,764,105.77710732984292,329.80000000000155,10115.0,0.2392638871725161,0.0006838386140870754,3,120,70
RF_SRPT_proxy,764,105.77710732984292,329.80000000000155,10115.0,0.2392638871725161,0.013904718486437201,2,120,70
FIFO,617,113.49568881685575,394.5999999999998,10115.0,0.2109786816197065,0.0068073519400953025,0,120,71
